CNPJ,RazaoSocial,Trimestre,Ano,ValorDespesas
10414182000109,UNIMED SAÚDE E ODONTO S.A,2,2025,41917381.36
10767219000174,PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME,2,2025,1153567.62
10456692000130,QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA,2,2025,1155083.28
11177786000133,ASSOCIAÇÃO MINEIRA DE ASSISTÊNCIA À SAÚDE DOS MEMBROS DO MINISTÉRIO PÚBLICO,2,2025,34430645.96
10796140000171,ASSOCIAÇÃO SERVIÇOS ODONTOLÓGICOS DA INDÚSTRIA DE MINAS GERAIS - ODONTOINDUSTRIA,2,2025,1272682.85
11593821000103,ELOSAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE,2,2025,47472830.19
11158465000191,AFFIX ADMINISTRADORA DE BENEFÍCIOS LTDA,2,2025,0.00
51628360000173,PRONTO SOCORRO CONDE DE MOREIRA LIMA,2,2025,4485106.41
11565995000154,PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE LTDA,2,2025,2944982.15
12055813000168,CEMIG SAÚDE,2,2025,286540101.60
11939445000158,ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA,2,2025,165702681.31
03033006000153,CAIXA DE ASSISTÊNCIA OSWALDO CRUZ,2,2025,86818889.03
92741016000173,ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL,2,2025,47302221.78
11996146000155,CAIXA DE ASSISTÊNCIA À SAÚDE DO SINDICATO DOS FUNCIONÁRIOS INTEGRANTES DO GRUPO OCUPACIONAL ADMINISTRAÇÃO TRIBUTÁRIA DO ESTADO DE PERNAMBUCO,2,2025,31052008.23
11973134000105,SUL AMÉRICA ODONTOLÓGICO S/A,2,2025,33025350.22
10364053000145,ODONTOLIVE OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.,2,2025,1762157.98
10935483000170,ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO PRETO,2,2025,63917477.40
07945024000162,ASSOCIAÇÃO DE ASSISTÊNCIA MÉDICO HOSPITALAR DOS MAGISTRADOS DO ESTADO DO PARANÁ,2,2025,32758129.95
13001218000102,ASSOCIAÇÃO SANTA SAÚDE,2,2025,163823872.97
13223975000120,CAIXA SEGURADORA ESPECIALIZADA EM SAÚDE S/A,2,2025,130277.56
13026081000140,FUNDO DE ASSISTÊNCIA MÉDICO-HOSPITALAR DO MINISTÉRIO PÚBLICO,2,2025,3282096.58
11076382000153,UNIX SAÚDE S.A,2,2025,12479056.43
09433795000104,QUALLITY PRÓ SAÚDE PLANO DE ASSISTÊNCIA MÉDICA LTDA.,2,2025,175202289.94
11336728000105,ASSOCIAÇÃO SAÚDE RURAL ALEGRETE,2,2025,1858787.83
13816250000146,OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LTDA,2,2025,4970457.05
12838821000180,FUNDAÇÃO FIAT SAÚDE E BEM ESTAR,2,2025,0.00
11828089000103,LUMINAR SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE,2,2025,42071705.10
14408631000159,FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR DOS HOSPITAIS UNIDOS DE VIÇOSA,2,2025,5794189.43
15131148000132,AMHA SAUDE S/A,2,2025,32809697.55
12049486000131,ASSOCIAÇÃO PARANAENSE DE ASSISTÊNCIA À SAUDE DOS MEMBROS DO MINISTERIO PUBLICO DO PARANÁ,2,2025,20279306.91
30460075000116,MÚTUA DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO,2,2025,72912679.80
15022430000181,ASSOCIAÇÃO DE SAÚDE DOS FORNECEDORES DE CANA DE PIRACICABA E REGIÃO,2,2025,36772681.32
06814351000112,CEDPLAN SAÚDE LTDA EPP,2,2025,3138349.38
16665579000141,ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA,2,2025,44462348.55
27085968000114,CAIXA DE ASSISTÊNCIA AOS MEMBROS DA DEFENSORIA PÚBLICA DO ESTADO DO RIO DE JANEIRO,2,2025,22284275.05
11867361000156,ASSOCIAÇÃO SAÚDE SÃO JOSÉ,2,2025,22880149.93
17048922000171,ODONTO PRIME S/S LTDA,2,2025,306660.48
03518900000113,INSTITUTO CURITIBA DE SAÚDE,2,2025,202450705.75
25906728000108,COOPERATIVA DE TRABALHO ODONTOLOGICO - UNIODONTO ITAJUBÁ,2,2025,1503464.69
16926969000128,AMAZÔNIA PLANOS DE SAÚDE LTDA,2,2025,26948173.88
14674151000130,BIORAL SISTEMA ODONTOLÓGICO LTDA.,2,2025,0.00
18275071000162,POSTAL SAÚDE CAIXA DE ASSISTÊNCIA E SAÚDE DOS EMPREGADOS DOS CORREIOS,2,2025,0.00
14946109000120,ASSOCIAÇÃO SÃO FRANCISCO VIDA,2,2025,60676109.52
15323270000100,ASSOCIAÇÃO MAIS SAÚDE SANTA CASA DE SÃO JOÃO DA BOA VISTA,2,2025,29397837.53
18321477000134,ASSOCIAÇÃO SANTA CASA SAÚDE DE SÃO JOSÉ DOS CAMPOS,2,2025,239043780.16
19240452000179,BCI ADMINISTRADORA DE BENEFÍCIOS LTDA.,2,2025,0.00
14891935000110,ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.,2,2025,909959.84
14927215000167,ZURICH SANTANDER BRASIL ODONTO LTDA.,2,2025,267253.68
19962272000109,BRASILDENTAL OPERADORA DE PLANOS ODONTOLÓGICOS S.A.,2,2025,18399189.11
92827666000136,INSTITUIÇÃO BENEFICENTE CEL MASSOT - IBCM,2,2025,30050750.23
17897995000138,PLADISA PLANOS DE SAÚDE SA,2,2025,27624666.15
19304091000187,SORRIDEN CONVÊNIOS ODONTOLÓGICOS S.A.,2,2025,604123.10
19663787000108,SALUPLAN ADMINISTRADORA DE BENEFÍCIOS LTDA,2,2025,0.00
20160828000114,ASSOCIAÇÃO DOS SERVIDORES PÚBLICOS DA ADMINISTRAÇÃO DIRETA DO GOVERNO DO ESTADO DO PARÁ - ASPARÁ,2,2025,2677654.67
20918393000124,OPERADORA DE PLANOS PRIVADOS DE SAÚDE - SANTA CASA SAÚDE LTDA,2,2025,20073331.31
14576780000127,MEDGOLD ASSISTENCIA MEDICA LTDA - ME,2,2025,3759902.83
21205801000163,"CAIXA DE ASSISTÊNCIA À SAÚDE DOS TRABALHADORES NAS INDÚSTRIAS METALÚRGICAS, MECÂNICAS E DO MATERIAL ELÉTRICO DE BRUSQUE",2,2025,5470391.57
20961779000119,ASSOCIAÇÃO PLANO DE SAÚDE SANTA CASA DE VALINHOS,2,2025,16079679.09
19512026000147,PLAMESC PLANOS DE SAÚDE LTDA,2,2025,4421575.11
15713057000105,ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA DE MISERICÓRDIA DE ITABUNA - PLANSUL,2,2025,31671230.99
19031941000110,SMART CARE SISTEMAS MÉDICOS E ODONTOLÓGICOS LTDA.,2,2025,268902.47
60961422000155,"SERVIÇO SOCIAL DA INDÚSTRIA DO PAPEL, PAPELÃO E CORTIÇA DO ESTADO DE SÃO PAULO - SEPACO",2,2025,145464612.84
23053901000147,SANTA CASA DE SAÚDE - SCS,2,2025,9170491.03
13083167000105,ASSOCIACAO DOS SERVIDORES DA EMDAGRO - ASSEM,2,2025,2010078.62
23557177000199,ASSOCIAÇÃO UNIVIDA SANTA RITA DO PASSA QUATRO,2,2025,4069044.38
23869306000184,ASSOCIAÇÃO PADRE ALBINO SAÚDE,2,2025,51362137.50
24645912000189,PLANO DE SAÚDE DA SANTA CASA DE BRAGANÇA PAULISTA,2,2025,89389061.08
25205234000104,R.M.I. OPERADORA DE SAÚDE INTEGRADA LTDA,2,2025,8605719.04
25063964000100,FUNDAÇÃO DE ASSISTÊNCIA À SAÚDE DA ASSOCIAÇÃO DO MINISTÉRIO PÚBLICO DO RIO GRANDE DO SUL,2,2025,16269180.16
24807514000111,ASSOCIAÇÃO SANTA CASA CLÍNICAS DE BIRIGUI,2,2025,13336814.66
25141173000150,ASSOCIAÇÃO PADRE PIO PLANOS DE SAÚDE,2,2025,1366161.05
22694698000125,INTERCLINICAS PLANO VIDA USA OPERADORA DE SAUDE LTDA,2,2025,0.00
77893469000121,HOSPITAL DE CARIDADE SÃO VICENTE DE PAULO,2,2025,694498.78
27113113000150,S1 OPERADORA DE PLANO DE SAÚDE LTDA,2,2025,3443746.99
27067508000163,ASSOCIAÇÃO SÃO LUIZ SAÚDE,2,2025,29984756.03
28311619000136,NEXO - ADMINISTRADORA DE BENEFICIOS LTDA,2,2025,0.00
28633372000174,SAÚDE BRASIL ASSISTÊNCIA MÉDICA LTDA.,2,2025,21994696.17
22709109000135,BENEFICENCIA SOCIAL BOM SAMARITANO,2,2025,1748901.99
08225953000160,SANTA CASA DE MAUÁ SAÚDE,2,2025,48160374.27
04574626000162,CAIXA DE ASSISTÊNCIA À SAÚDE DOS SERVIDORES PÚBLICOS DO ESTADO DO MATO GROSSO DO SUL,2,2025,45709211.07
29910807000143,RIO DOCE SAÚDE,2,2025,7168265.19
28310835000167,MEDHEALTH PLANOS DE SAÚDE LTDA,2,2025,-9276.08
27452545000195,2CARE OPERADORA DE SAÚDE LTDA.,2,2025,124596726.54
31596055000130,BRASIL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA,2,2025,416773.42
30724638000136,ASSOCIAÇÃO HOSPITAL SAÚDE DE VARGEM GRANDE DO SUL,2,2025,2807665.01
28953753000130,SD-M OPERADORA DE PLANOS DE SAUDE LTDA,2,2025,2110855.90
31763326000102,EXCELÊNCIA PLANO DE SAÚDE S/A,2,2025,33561.61
31097886000167,PERSONAL CARE OPERADORA DE SAÚDE SA,2,2025,6286661.14
15011651000154,BRADESCO SAÚDE - OPERADORA DE PLANOS  S/A,2,2025,0.00
27047334000177,HEALTH-MED SISTEMA DE SAUDE LTDA,2,2025,1004405.32
29174910000172,AMHE MED ASSISTENCIA A SAUDE LTDA - EPP,2,2025,26246281.58
32421708000102,BEST SENIOR OPERADORA DE SAÚDE LTDA,2,2025,35620905.95
03013779000178,ANGELI SISTEMAS DE SAUDE S.A.,2,2025,5070697.51
34266553000102,ALICE OPERADORA LTDA.,2,2025,195191306.86
33379144000150,ÚNICA ASSISTENCIA MEDICA LTDA,2,2025,28920295.71
34539000000186,KLINI PLANOS DE SAÚDE LTDA,2,2025,133865473.90
33922160000147,ASSOCIAÇÃO FCA SAÚDE,2,2025,0.17
34844263000107,ELETROS SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE,2,2025,26140508.22
34907159000106,ODONT-OPERADORA ODONTOLOGICA LTDA,2,2025,1803916.66
34608096000197,UNIVIDA USA OPERADORA EM SAUDE S/A,2,2025,0.00
34732056000152,ATITUDE SAÚDE ASSISTÊNCIA MEDICA LTDA,2,2025,8058643.72
36263502000152,CARING SAÚDE ASSISTÊNCIA MÉDICA LTDA.,2,2025,3001448.05
35657268000185,ASSOCIAÇÃO DE SAÚDE DO VALE,2,2025,29240735.02
36503186000149,LEVE SAUDE OPERADORA DE PLANOS DE SAUDE S.A,2,2025,178809143.16
36186642000174,PD BRASIL ASSISTENCIA ODONTOLOGICA LTDA,2,2025,841260.54
02753398000162,SF SISTEMAS DE SAÚDE LTDA,2,2025,14795592.38
37354048000108,YOU ASSISTÊNCIA MÉDICA LTDA.,2,2025,4309234.67
36567721000125,SAMI ASSISTÊNCIA MÉDICA LTDA,2,2025,45200855.15
34673588000166,BIT LIFE BENEFÍCIOS LTDA,2,2025,0.00
39149389000177,LIVRI OPERADORA DE PLANO DE SAÚDE LTDA,2,2025,102243.04
37319040000100,VOCÊ TOTAL PLANOS DE SAÚDE LIMITADA,2,2025,4226127.47
37442364000131,ESPLENDOR ADMINISTRADORA DE BENEFÍCIOS LTDA.,2,2025,0.00
38272479000198,PB ASSISTENCIA MEDICA EU LTDA,2,2025,11088684.60
39427632000171,ASSOCIAÇÃO PETROBRAS DE SAÚDE - APS,2,2025,43188352.46
40187311000126,GOCARE PLANOS DE SAUDE LTDA,2,2025,38827801.51
41077489000187,AMPLA PLANOS DE SAUDE LTDA,2,2025,125049382.65
40038813000195,SALUSMED OPERADORA DE PLANOS DE SAUDE LTDA,2,2025,1495797.49
40246859000108,ODILE SERVIÇOS DE SAÚDE LTDA.,2,2025,572112.86
55990451000105,SANTA CASA DE MISERICÓRDIA E BENEFICÊNCIA PORTUGUESA,2,2025,9826591.14
41432461000110,TEMPO MED PLANO DE SAUDE LTDA,2,2025,38280439.30
37020290000145,TRINO - ALIANCA FILANTRÓPICA DE ASSISTÊNCIA E INTEGRAÇÃO PARA O DESENVOLVIMENTO DA SAUDE,2,2025,13201270.56
41248894000110,VIDA TOP MAIS SAÚDE OPERADORA DE PLANOS DE SAÚDE LTDA.,2,2025,7488078.40
41715325000138,ARL ADMINISTRADORA DE BENEFÍCIOS LTDA.,2,2025,2840.00
41929347000109,PRESERVE SAUDE ASSISTENCIA MEDICA LTDA,2,2025,2482016.09
42209475000132,TOTAL SAUDE  ADMINISTRADORA DE BENEFICIOS EIRELI,2,2025,0.00
44477823000188,INTEGRA ASSISTENCIA MEDICA SA,2,2025,127915165.87
45050963000138,BEMSTAR ASSISTENCIA MEDICA LTDA,2,2025,210555.05
00841848000143,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE APAS,2,2025,1662233.25
45568546000181,ALMA ODONTO OPERADORA DE PLANOS ODONTOLOGICOS LTDA,2,2025,256847.71
45981176000100,ANAFE SAUDE,2,2025,24228770.88
46426569000114,UNITY SERVIÇOS INTEGRADOS DE SAÚDE LTDA.,2,2025,20650960.53
46614535000153,AME VVIDA PLANOS DE SAUDE INTEGRADO LTDA.,2,2025,10356873.86
47325263000134,"ASSOC DE ASSIST À SAÚDE DOS SERV DAS UNIV E INST FED, EST E/OU FAC PART EM PE",2,2025,1692691.52
47432143000136,PLENUM ASSISTENCIA MEDICA  LTDA,2,2025,3288491.51
43079723000130,TOTAL ASSISTÊNCIA MÉDICA HOSPITALAR LTDA,2,2025,8030419.22
42785902000120,INFINITY SAÚDE SUPLEMENTAR LTDA,2,2025,433111.67
48982275000102,INNOVA PLANO DE SAUDE LTDA,2,2025,307454.33
49955478000164,AURORA SAÚDE LTDA,2,2025,6875407.20
49481538000154,SAUDIA ASSISTENCIA MÉDICA LTDA,2,2025,42734.10
50876139000171,NOVA SAÚDE OPERADORA INTEGRADA DE SAÚDE LTDA,2,2025,37673420.35
49792664000120,SUL DO PARÁ LTDA,2,2025,8381013.23
51212821000122,SAGRADA SAÚDE ASSISTÊNCIA MÉDICA LTDA,2,2025,35024.84
43047552000168,AMPLITUDE PLANOS DE SAUDE LTDA,2,2025,0.00
53249803000140,ASSISTÊNCIA MÉDICA 12 DE OUTUBRO LTDA,2,2025,177539.47
29754208000188,VALE PLANOS DE SAÚDE LTDA,2,2025,1663411.48
03284505000113,HOSPITAL MATERNIDADE SÃO VICENTE DE PAULO,2,2025,0.00
54698763000187,SAUDE VIVA ADMINISTRADORA DE BENEFICIOS LTDA,2,2025,0.00
49168700000189,PRO-SAUDE JARINU ASSISTENCIA MEDICA SUPLEMENTAR LTDA.,2,2025,0.00
54557861000102,BLUZZ SAÚDE S/A,2,2025,607225.90
50565317000143,SERV  SOCIAL AUTÔNOMO DE ASSIST À SAÚDE DOS SERV PÚBLICOS E MILITARES DE GOIÁS,2,2025,1109176907.13
58434577000191,ELITE SAUDE SERVICOS MEDICOS LTDA.,2,2025,0.00
04439627000102,ALLIANZ SAÚDE S/A,3,2025,19606884.87
04540010000170,PORTO SEGURO - SEGURO SAÚDE S/A,3,2025,4254887864.42
04487255000181,UNIMED SEGUROS SAÚDE S/A,3,2025,3953275061.79
04463083000106,ITAUSEG SAÚDE S.A.,3,2025,247935324.18
92693118000160,BRADESCO SAÚDE S.A.,3,2025,24132499192.47
01685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,3,2025,17336442829.42
00103956000119,UNIMED LITORAL SUL/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,3,2025,87254867.90
54991211000162,UNIMED DE ASSIS COOPERATIVA DE TRABALHO MÉDICO,3,2025,89935420.98
01402285000150,DENTAL GOLD ASSISTÊNCIA ODONTOLÓGICA LTDA.,3,2025,2634486.51
41871989000196,UNIMED ITUIUTABA COOPERATIVA TRABALHO MÉDICO LTDA.,3,2025,44524925.09
01476619000130,UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO,3,2025,26506991.64
50480953000172,UNIMED DE LIMEIRA COOPERATIVA DE TRABALHO MÉDICO,3,2025,180315502.38
20168589000149,PRONTOMED PLANOS DE SAÚDE LTDA,3,2025,44577720.52
01356020000162,UNIMED MEIO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO,3,2025,49996144.21
58119199000151,ODONTOPREV S/A,3,2025,550547924.29
00461479000163,PREVENT SENIOR PRIVATE OPERADORA DE SAÚDE LTDA,3,2025,4435266464.18
00747041000146,UNIMED VALE DO CORUMBÁ COOPERATIVA DE TRABALHO MEDICO,3,2025,21080524.04
35617257000171,CAIXA DE ASSISTÊNCIA DOS MAGISTRADOS DE PERNAMBUCO,3,2025,31845853.49
35830868000101,UNIMED DE MACAÉ COOPERATIVA DE ASSISTÊNCIA À SAÚDE,3,2025,329067662.69
07649106000160,UNIMED DE SOBRAL SOCIEDADE COOPERATIVA MÉDICA LTDA,3,2025,52763890.96
56727134000163,UNIMED JUNDIAI - COOPERATIVA DE TRABALHO MÉDICO,3,2025,347635099.95
85377174000120,UNIMED LITORAL COOPERATIVA DE TRABALHO MÉDICO LTDA,3,2025,404052690.71
62638374000194,CENTRO TRASMONTANO DE SAO PAULO,3,2025,608362810.12
64924095000112,SERMED-SAÚDE LTDA.,3,2025,154624149.05
02687852000124,UNIMED DE ANDRADINA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,34791762.74
04201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,1143873444.43
16921561000163,UNIMED MONTES CLAROS COOPERATIVA DE  TRABALHO MÉDICO LTDA.,3,2025,101207229.98
50368034000101,UNIMED DE AVARÉ COOPERATIVA DE TRABALHO MÉDICO,3,2025,40893354.77
02030246000131,ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA A SAÚDE DOS JUÍZES DO TRABALHO DA 15ª REGIÃO (ABAS 15),3,2025,86300797.61
92240605000178,ON MED ASSISTÊNCIA MÉDICA LTDA,3,2025,12020808.42
42940528000190,UNIMED PARÁ DE MINAS COOPERATIVA DE TRABALHO MÉDICO LTDA.,3,2025,67646932.89
22720791000167,UNIMED INCONFIDENTES COOPERATIVA DE TRABALHO MÉDICO LTDA.,3,2025,90168950.33
01867792000169,NACIONAL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.,3,2025,12158313.37
37436920000167,UNIMED BARRA DO GARÇAS - COOPERATIVA DE TRABALHO MÉDICO,3,2025,91827765.95
78738101000151,DENTAL UNI - COOPERATIVA ODONTOLÓGICA,3,2025,45047411.02
17143876000190,AME-ASSISTÊNCIA MÉDICA A EMPRESAS LTDA,3,2025,7139825.22
75055772000120,UNIMED CURITIBA - SOCIEDADE COOPERATIVA DE MÉDICOS,3,2025,2459367408.77
45425899000122,UNIMED DE BOTUCATU COOPERATIVA DE TRABALHO MÉDICO,3,2025,180076162.71
78420783000150,UNIMED OESTE DO PARANA - COOPERATIVA DE TRABALHO MEDICO,3,2025,74505444.80
72120124000111,UNIODONTO RS FEDERACAO DAS UNIODONTOS DO RGS LTDA,3,2025,2674955.91
33546979000157,UNIMED REGIONAL SUL GOIAS COOP. DE TRABALHO MÉDICO LTDA,3,2025,72344701.93
22666341000133,PRONTOCLINICA E HOSPITAIS SAO LUCAS S/A,3,2025,21965778.09
02858169000102,NOSAMED ASSISTÊNCIA MÉDICA LTDA.,3,2025,5405722.68
72547623000190,SANTA CASA DE MISERICÓRDIA DE TUPÃ,3,2025,6510263.97
81715716000177,UNIMED REGIONAL DE CAMPO MOURÃO COOP TRAB MEDICO,3,2025,119760880.17
44663631000166,UNIMED DE RIO CLARO SP COOPERATIVA DE TRABALHO MEDICO,3,2025,141273553.65
87300448000109,UNIMED - COOPERATIVA DE SERVIÇOS DE SAÚDE DOS VALES DO TAQUARI E RIO PARDO LTDA.,3,2025,443251658.86
00299149000113,ASSOCIAÇÃO DOS FUNCIONÁRIOS DO FISCO DO ESTADO DE GOIÁS,3,2025,33069795.28
02322043000119,UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO,3,2025,129223827.55
17689407000170,UNIMED JUIZ DE FORA COOPERATIVA DE TRABALHO MÉDICO LTDA,3,2025,406504018.63
02315431000172,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANCO DO ESTADO DO RIO GRANDE DO SUL,3,2025,206069797.94
12585261000108,FUNDAÇAO COMPESA DE PREVIDENCIA E ASSISTENCIA - COMPESAPREV,3,2025,93495689.95
80525652000189,UNIMED VALE DO PIQUIRI-COOPERATIVA DE TRABALHO MÉDICO VALE DO PIQUIRI,3,2025,28260156.14
29167970000168,"ASSOCIAÇÃO DOS SERVIDORES MUNICIPAIS, ESTADUAIS E FEDERAIS DO RIO DE JANEIRO",3,2025,9627894.44
25810946000144,UNIMED BARBACENA - COOPERATIVA DE TRABALHO MÉDICO LTDA,3,2025,61302161.62
31925548000176,GRUPO HOSPITALAR DO RIO DE JANEIRO LTDA,3,2025,1580487371.63
67577171000159,UNIMED DE MONTE ALTO - COOPERATIVA DE TRABALHO MÉDICO,3,2025,23084652.12
37313475000148,UNIMED PALMAS COOPERATIVA DE TRABALHO MÉDICO,3,2025,99741955.05
17146846000137,PESSOAL SAÚDE PLANOS DE ASSISTÊNCIA MÉDICA LTDA,3,2025,18297411.57
88645403000139,CIRCULO OPERARIO CAXIENSE,3,2025,205738597.92
02752923000125,PROASA SAÚDE,3,2025,163818429.71
40223893000159,ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA.,3,2025,10229004.24
01371135000126,UNIMED VALE DO URUCUIA - COOPERATIVA DE TRABALHO MEDICO LTDA,3,2025,272538.71
36540979000138,UNIMED COSTA VERDE RJ,3,2025,46991834.67
51427540000197,UNIMED DE OURINHOS - COOPERATIVA DE TRABALHO MÉDICO,3,2025,130304462.74
00304148000110,FUNDAÇÃO DE SAÚDE ITAIGUAPY,3,2025,70736518.85
89870547000151,UNIMED PELOTAS/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,3,2025,160488207.85
23031479000129,UNIODONTO DE MANAUS - COOPERATIVA ODONTOLÓGICA LTDA.,3,2025,8233004.96
18987107000130,CEAM BRASIL - PLANOS DE SAÚDE LTDA,3,2025,8054812.02
87701249000102,UNIMED MISSÕES/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,3,2025,80457237.26
73936395000102,UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.,3,2025,112514134.16
49210966000142,UNIMED REGIONAL DA BAIXA MOGIANA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,266124460.39
00262338000111,UNIMED DE ADAMANTINA-COOPERATIVA DE TRABALHO MÉDICO,3,2025,24608505.64
04612990000170,UNIMED DE MANAUS COOP. DO TRABALHO MÉDICO LTDA,3,2025,120135128.39
73809352000166,FUNDAÇÃO SAÚDE ITAÚ,3,2025,1696616125.82
62476676000103,INTERMEDICI PIRACICABA ASSISTENCIA MEDICA LTDA,3,2025,33724436.63
26629238000174,UNIMED ANÁPOLIS COOPERATIVA DE TRABALHO MÉDICO.,3,2025,107092595.46
31432792000105,UNIMED DO EST. DO RJ FEDERAÇÃO EST. DAS COOPERATIVAS MÉDICAS,3,2025,3541449365.10
30417661000188,UNIMED NORTE FLUMINENSE COOPERATIVA DE TRABALHO MEDICO,3,2025,83075705.00
78339439000130,UNIMED DO ESTADO DO PARANÁ FEDERAÇÃO ESTADUAL DAS COOPERATIVAS MÉDICAS,3,2025,496766249.48
03315918000118,UNIMED CAMPO GRANDE MS COOPERATIVA DE TRABALHO MÉDICO,3,2025,641329832.38
25064148000110,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,3,2025,35211969.74
52657079000121,UNIMED DE BATATAIS - COOPERATIVA DE TRABALHO MÉDICO,3,2025,5466223.15
87306361000149,UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,3,2025,96437630.81
69612158000119,UNIMED REGIONAL DE PICOS - COOPERATIVA DE TRABALHO MÉDICO,3,2025,10693218.22
73162760000179,UNIODONTO DE SÃO JOSÉ DOS CAMPOS COOPERATIVA DE TRABALHO ODONTOLÓGICO,3,2025,30986427.34
84112481000117,"FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO DO ACRE, AMAPÁ, AMAZONAS, PARÁ, RONDONIA E RORAIMA",3,2025,46242625.45
02597394000132,UNIMED VALE DO SEPOTUBA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,163369966.59
60975174000100,ASSOCIAÇÃO DE BENEFICÊNCIA E FILANTROPIA SÃO CRISTOVÃO,3,2025,520471127.80
00840048000108,UNIMED DE PIRASSUNUNGA COOPERATIVA DE TRABALHO MÉDICO,3,2025,33441405.39
02172353000102,CAIXA ASSISTENCIAL UNIVERSITÁRIA DO RIO GRANDE DO NORTE,3,2025,54605930.83
44595858000111,UNIODONTO DO BRASIL CENTRAL NACIONAL DAS COOPERATIVAS ODONTÓLOGICAS,3,2025,10203097.62
00571628000147,DENTAL PLUS CONVÊNIO ODONTOLÓGICO LTDA.,3,2025,2650991.69
66343534000129,UNIMED VIÇOSA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,32871255.85
17505793000101,ABERTTA SAÚDE - ASSOCIAÇÃO BENEFICENTE DOS EMPREGADOS DA ARCELORMITTAL NO BRASIL,3,2025,144317565.41
22263081000155,HOSPITAL CESAR LEITE,3,2025,9525783.78
68204486000113,UNIMED DE DRACENA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,23571988.79
82956996000178,FUNDAÇÃO CELESC DE SEGURIDADE SOCIAL - CELOS,3,2025,173990578.24
82353079000107,PARANA ASSISTENCIA MEDICA LTDA,3,2025,55295977.33
62465117000106,FUNDAÇÃO CESP,3,2025,1221339130.02
41905498000119,UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA,3,2025,28554765.84
00660903000107,FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG,3,2025,137906675.57
15215452000168,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANEB,3,2025,15324945.03
64327059000171,UNIMED CATAGUASES COOPERATIVA DE TRABALHO MÉDICO LTDA,3,2025,33613301.51
44803922000102,UNIMED DE PIRACICABA SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS,3,2025,478128723.06
44863959000126,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,3,2025,361408051.06
41781949000153,UNIMED POÇOS DE CALDAS - SOC. COOP. DE TRAB. E SERVIÇOS MÉDICOS,3,2025,83360492.38
41511429000120,UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO,3,2025,20777580.84
42465310000121,TELOS - FUNDAÇÃO EMBRATEL DE SEGURIDADE SOCIAL,3,2025,6654831.48
73395469000140,CAIXA DE ASSISTENCIA A SAUDE DA UNIVERSIDADE,3,2025,104693645.93
