CNPJ,RazaoSocial,Ano,Trimestre,ValorDespesas,RegistroANS,Modalidade,UF
17897995000138,PLADISA PLANOS DE SAÚDE SA,2025,1,1423956521.00,419486,Medicina de Grupo,SC
19691730000104,MAIS SAUDE S/A,2025,1,788093808.00,419516,Medicina de Grupo,ES
19304091000187,SORRIDEN CONVÊNIOS ODONTOLÓGICOS S.A.,2025,1,33698128.00,419524,Odontologia de Grupo,SP
20160828000114,ASSOCIAÇÃO DOS SERVIDORES PÚBLICOS DA ADMINISTRAÇÃO DIRETA DO GOVERNO DO ESTADO DO PARÁ - ASPARÁ,2025,1,158254158.00,419591,Autogestão,PA
20918393000124,OPERADORA DE PLANOS PRIVADOS DE SAÚDE - SANTA CASA SAÚDE LTDA,2025,1,941157566.00,419699,Medicina de Grupo,MS
14576780000127,MEDGOLD ASSISTENCIA MEDICA LTDA - ME,2025,1,176452954.00,419753,Medicina de Grupo,MG
21205801000163,"CAIXA DE ASSISTÊNCIA À SAÚDE DOS TRABALHADORES NAS INDÚSTRIAS METALÚRGICAS, MECÂNICAS E DO MATERIAL ELÉTRICO DE BRUSQUE",2025,1,244255697.00,419851,Autogestão,SC
20961779000119,ASSOCIAÇÃO PLANO DE SAÚDE SANTA CASA DE VALINHOS,2025,1,755947778.00,419958,Medicina de Grupo,SP
19512026000147,PLAMESC PLANOS DE SAÚDE LTDA,2025,1,249308929.00,419974,Medicina de Grupo,RJ
15713057000105,ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA DE MISERICÓRDIA DE ITABUNA - PLANSUL,2025,1,1608295022.00,420000,Medicina de Grupo,BA
19031941000110,SMART CARE SISTEMAS MÉDICOS E ODONTOLÓGICOS LTDA.,2025,1,26890247.00,420051,Odontologia de Grupo,SP
60961422000155,"SERVIÇO SOCIAL DA INDÚSTRIA DO PAPEL, PAPELÃO E CORTIÇA DO ESTADO DE SÃO PAULO - SEPACO",2025,1,6895428656.00,420077,Autogestão,SP
23053901000147,SANTA CASA DE SAÚDE - SCS,2025,1,387575019.00,420085,Medicina de Grupo,ES
13083167000105,ASSOCIACAO DOS SERVIDORES DA EMDAGRO - ASSEM,2025,1,102969481.00,420093,Autogestão,SE
23557177000199,ASSOCIAÇÃO UNIVIDA SANTA RITA DO PASSA QUATRO,2025,1,218919153.00,420123,Medicina de Grupo,SP
23869306000184,ASSOCIAÇÃO PADRE ALBINO SAÚDE,2025,1,2087114351.00,420158,Medicina de Grupo,SP
24645912000189,PLANO DE SAÚDE DA SANTA CASA DE BRAGANÇA PAULISTA,2025,1,4397891817.00,420166,Medicina de Grupo,SP
25063964000100,FUNDAÇÃO DE ASSISTÊNCIA À SAÚDE DA ASSOCIAÇÃO DO MINISTÉRIO PÚBLICO DO RIO GRANDE DO SUL,2025,1,724600727.00,420701,Autogestão,RS
24807514000111,ASSOCIAÇÃO SANTA CASA CLÍNICAS DE BIRIGUI,2025,1,612326732.00,420786,Medicina de Grupo,SP
25141173000150,ASSOCIAÇÃO PADRE PIO PLANOS DE SAÚDE,2025,1,70152859.00,420816,Medicina de Grupo,SP
77893469000121,HOSPITAL DE CARIDADE SÃO VICENTE DE PAULO,2025,1,63749258.00,420930,Filantropia,PR
27113113000150,S1 OPERADORA DE PLANO DE SAÚDE LTDA,2025,1,155687178.00,420981,Medicina de Grupo,DF
27067508000163,ASSOCIAÇÃO SÃO LUIZ SAÚDE,2025,1,1616013705.00,421006,Medicina de Grupo,SP
28633372000174,SAÚDE BRASIL ASSISTÊNCIA MÉDICA LTDA.,2025,1,1082011358.00,421154,Medicina de Grupo,SP
22709109000135,BENEFICENCIA SOCIAL BOM SAMARITANO,2025,1,67628976.00,421189,Filantropia,MG
08225953000160,SANTA CASA DE MAUÁ SAÚDE,2025,1,2307132594.00,421197,Medicina de Grupo,SP
04574626000162,CAIXA DE ASSISTÊNCIA À SAÚDE DOS SERVIDORES PÚBLICOS DO ESTADO DO MATO GROSSO DO SUL,2025,1,2193409227.00,421341,Autogestão,MS
29910807000143,RIO DOCE SAÚDE,2025,1,360054738.00,421359,Medicina de Grupo,ES
28310835000167,MEDHEALTH PLANOS DE SAÚDE LTDA,2025,1,148494468.00,421367,Medicina de Grupo,PR
27452545000195,2CARE OPERADORA DE SAÚDE LTDA.,2025,1,6122854337.00,421421,Medicina de Grupo,SP
31596055000130,BRASIL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA,2025,1,22894614.00,421561,Odontologia de Grupo,TO
30724638000136,ASSOCIAÇÃO HOSPITAL SAÚDE DE VARGEM GRANDE DO SUL,2025,1,137717012.00,421618,Medicina de Grupo,SP
28953753000130,SD-M OPERADORA DE PLANOS DE SAUDE LTDA,2025,1,106208659.00,421634,Medicina de Grupo,RJ
31097886000167,PERSONAL CARE OPERADORA DE SAÚDE SA,2025,1,424679836.00,421707,Medicina de Grupo,SP
27047334000177,HEALTH-MED SISTEMA DE SAUDE LTDA,2025,1,49026637.00,421723,Medicina de Grupo,RJ
29174910000172,AMHE MED ASSISTENCIA A SAUDE LTDA - EPP,2025,1,996666311.00,421731,Medicina de Grupo,SP
32421708000102,BEST SENIOR OPERADORA DE SAÚDE LTDA,2025,1,1569869194.00,421766,Medicina de Grupo,ES
03013779000178,ANGELI SISTEMAS DE SAUDE S.A.,2025,1,223512339.00,421871,Medicina de Grupo,PR
34266553000102,ALICE OPERADORA LTDA.,2025,1,8717543300.00,421928,Medicina de Grupo,SP
33379144000150,ÚNICA ASSISTENCIA MEDICA LTDA,2025,1,1338592063.00,421944,Medicina de Grupo,SP
34539000000186,KLINI PLANOS DE SAÚDE LTDA,2025,1,6075364458.00,422029,Medicina de Grupo,RJ
34844263000107,ELETROS SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE,2025,1,1331041112.00,422070,Autogestão,RJ
34907159000106,ODONT-OPERADORA ODONTOLOGICA LTDA,2025,1,86288328.00,422088,Odontologia de Grupo,SP
34732056000152,ATITUDE SAÚDE ASSISTÊNCIA MEDICA LTDA,2025,1,399889251.00,422151,Medicina de Grupo,BA
36263502000152,CARING SAÚDE ASSISTÊNCIA MÉDICA LTDA.,2025,1,153663402.00,422304,Medicina de Grupo,RJ
35657268000185,ASSOCIAÇÃO DE SAÚDE DO VALE,2025,1,1415049965.00,422321,Medicina de Grupo,SC
36503186000149,LEVE SAUDE OPERADORA DE PLANOS DE SAUDE S.A,2025,1,8340308452.00,422339,Medicina de Grupo,RJ
36186642000174,PD BRASIL ASSISTENCIA ODONTOLOGICA LTDA,2025,1,32098096.00,422355,Odontologia de Grupo,MG
02753398000162,SF SISTEMAS DE SAÚDE LTDA,2025,1,638382400.00,422371,Medicina de Grupo,SP
36567721000125,SAMI ASSISTÊNCIA MÉDICA LTDA,2025,1,2265156878.00,422398,Medicina de Grupo,SP
39149389000177,LIVRI OPERADORA DE PLANO DE SAÚDE LTDA,2025,1,5461075.00,422479,Medicina de Grupo,SP
38272479000198,PB ASSISTENCIA MEDICA EU LTDA,2025,1,446391975.00,422584,Medicina de Grupo,BA
39427632000171,ASSOCIAÇÃO PETROBRAS DE SAÚDE - APS,2025,1,3083891381.00,422631,Autogestão,RJ
40187311000126,GOCARE PLANOS DE SAUDE LTDA,2025,1,2074439162.00,422681,Medicina de Grupo,SP
40038813000195,SALUSMED OPERADORA DE PLANOS DE SAUDE LTDA,2025,1,44020469.00,422746,Medicina de Grupo,SP
40246859000108,ODILE SERVIÇOS DE SAÚDE LTDA.,2025,1,33524073.00,422754,Medicina de Grupo,SP
55990451000105,SANTA CASA DE MISERICÓRDIA E BENEFICÊNCIA PORTUGUESA,2025,1,395090193.00,422762,Filantropia,SP
41432461000110,TEMPO MED PLANO DE SAUDE LTDA,2025,1,1857277319.00,422771,Medicina de Grupo,SC
37020290000145,TRINO - ALIANCA FILANTRÓPICA DE ASSISTÊNCIA E INTEGRAÇÃO PARA O DESENVOLVIMENTO DA SAUDE,2025,1,571726371.00,422827,Medicina de Grupo,ES
41248894000110,VIDA TOP MAIS SAÚDE OPERADORA DE PLANOS DE SAÚDE LTDA.,2025,1,284621996.00,422835,Medicina de Grupo,SP
41929347000109,PRESERVE SAUDE ASSISTENCIA MEDICA LTDA,2025,1,130044127.00,422959,Medicina de Grupo,BA
44477823000188,INTEGRA ASSISTENCIA MEDICA SA,2025,1,7071455625.00,423173,Medicina de Grupo,SP
45050963000138,BEMSTAR ASSISTENCIA MEDICA LTDA,2025,1,12201871.00,423181,Medicina de Grupo,BA
00841848000143,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE APAS,2025,1,165987944.00,423203,Autogestão,SP
45568546000181,ALMA ODONTO OPERADORA DE PLANOS ODONTOLOGICOS LTDA,2025,1,14222145.00,423262,Odontologia de Grupo,SP
45981176000100,ANAFE SAUDE,2025,1,1302067084.00,423319,Autogestão,GO
46426569000114,UNITY SERVIÇOS INTEGRADOS DE SAÚDE LTDA.,2025,1,936466972.00,423335,Medicina de Grupo,DF
46614535000153,AME VVIDA PLANOS DE SAUDE INTEGRADO LTDA.,2025,1,504358955.00,423351,Medicina de Grupo,RO
29117294000118,PLANO SIGMA SAÚDE LTDA,2025,1,37645429.00,423408,Medicina de Grupo,SP
47325263000134,"ASSOC DE ASSIST À SAÚDE DOS SERV DAS UNIV E INST FED, EST E/OU FAC PART EM PE",2025,1,81387999.00,423432,Autogestão,PE
43079723000130,TOTAL ASSISTÊNCIA MÉDICA HOSPITALAR LTDA,2025,1,246417235.00,423548,Medicina de Grupo,MG
42785902000120,INFINITY SAÚDE SUPLEMENTAR LTDA,2025,1,15117277.00,423564,Medicina de Grupo,MT
49955478000164,AURORA SAÚDE LTDA,2025,1,285027020.00,423629,Medicina de Grupo,MG
49481538000154,SAUDIA ASSISTENCIA MÉDICA LTDA,2025,1,25245874.00,423645,Medicina de Grupo,MG
50876139000171,NOVA SAÚDE OPERADORA INTEGRADA DE SAÚDE LTDA,2025,1,2023172927.00,423661,Medicina de Grupo,RJ
49792664000120,SUL DO PARÁ LTDA,2025,1,425229426.00,423718,Medicina de Grupo,PA
51212821000122,SAGRADA SAÚDE ASSISTÊNCIA MÉDICA LTDA,2025,1,198237.00,423815,Medicina de Grupo,MG
53249803000140,ASSISTÊNCIA MÉDICA 12 DE OUTUBRO LTDA,2025,1,12592019.00,423912,Medicina de Grupo,SP
29754208000188,VALE PLANOS DE SAÚDE LTDA,2025,1,55841102.00,424048,Medicina de Grupo,PE
54557861000102,BLUZZ SAÚDE S/A,2025,1,21848971.00,424170,Medicina de Grupo,ES
04439627000102,ALLIANZ SAÚDE S/A,2025,2,1517266578.00,000515,Seguradora Especializada em Saúde,SP
04540010000170,PORTO SEGURO - SEGURO SAÚDE S/A,2025,2,269130472205.00,000582,Seguradora Especializada em Saúde,SP
04487255000181,UNIMED SEGUROS SAÚDE S/A,2025,2,253057007916.00,000701,Seguradora Especializada em Saúde,SP
04463083000106,ITAUSEG SAÚDE S.A.,2025,2,16398252449.00,000884,Seguradora Especializada em Saúde,SP
92693118000160,BRADESCO SAÚDE S.A.,2025,2,1555960149460.00,005711,Seguradora Especializada em Saúde,RJ
01685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2025,2,1108157559082.00,006246,Seguradora Especializada em Saúde,RJ
00103956000119,UNIMED LITORAL SUL/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2025,2,5840666624.00,300136,Cooperativa Médica,RS
54991211000162,UNIMED DE ASSIS COOPERATIVA DE TRABALHO MÉDICO,2025,2,5932862365.00,300713,Cooperativa Médica,SP
01402285000150,DENTAL GOLD ASSISTÊNCIA ODONTOLÓGICA LTDA.,2025,2,177475952.00,300730,Odontologia de Grupo,PB
41871989000196,UNIMED ITUIUTABA COOPERATIVA TRABALHO MÉDICO LTDA.,2025,2,2892451447.00,301060,Cooperativa Médica,MG
01476619000130,UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO,2025,2,1771934655.00,301124,Cooperativa Médica,TO
50480953000172,UNIMED DE LIMEIRA COOPERATIVA DE TRABALHO MÉDICO,2025,2,11331077014.00,301574,Cooperativa Médica,SP
20168589000149,PRONTOMED PLANOS DE SAÚDE LTDA,2025,2,2828348053.00,301728,Medicina de Grupo,MG
01356020000162,UNIMED MEIO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO,2025,2,3350133457.00,301744,Cooperativa Médica,SC
58119199000151,ODONTOPREV S/A,2025,2,34845589631.00,301949,Odontologia de Grupo,SP
00461479000163,PREVENT SENIOR PRIVATE OPERADORA DE SAÚDE LTDA,2025,2,291985142747.00,302147,Medicina de Grupo,SP
00747041000146,UNIMED VALE DO CORUMBÁ COOPERATIVA DE TRABALHO MEDICO,2025,2,1345321734.00,302228,Cooperativa Médica,GO
35617257000171,CAIXA DE ASSISTÊNCIA DOS MAGISTRADOS DE PERNAMBUCO,2025,2,2101948116.00,302627,Autogestão,PE
35830868000101,UNIMED DE MACAÉ COOPERATIVA DE ASSISTÊNCIA À SAÚDE,2025,2,21071128935.00,302953,Cooperativa Médica,RJ
07649106000160,UNIMED DE SOBRAL SOCIEDADE COOPERATIVA MÉDICA LTDA,2025,2,3372528295.00,303178,Cooperativa Médica,CE
56727134000163,UNIMED JUNDIAI - COOPERATIVA DE TRABALHO MÉDICO,2025,2,22192789349.00,303267,Cooperativa Médica,SP
85377174000120,UNIMED LITORAL COOPERATIVA DE TRABALHO MÉDICO LTDA,2025,2,25691173194.00,303356,Cooperativa Médica,SC
62638374000194,CENTRO TRASMONTANO DE SAO PAULO,2025,2,39563777824.00,303623,Medicina de Grupo,SP
64924095000112,SERMED-SAÚDE LTDA.,2025,2,10242732753.00,303739,Medicina de Grupo,SP
02687852000124,UNIMED DE ANDRADINA - COOPERATIVA DE TRABALHO MÉDICO,2025,2,2203526931.00,303844,Cooperativa Médica,SP
04201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,2025,2,75595732254.00,303976,Cooperativa Médica,PA
16921561000163,UNIMED MONTES CLAROS COOPERATIVA DE  TRABALHO MÉDICO LTDA.,2025,2,6935848139.00,304051,Cooperativa Médica,MG
50368034000101,UNIMED DE AVARÉ COOPERATIVA DE TRABALHO MÉDICO,2025,2,2595226832.00,304123,Cooperativa Médica,SP
02030246000131,ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA A SAÚDE DOS JUÍZES DO TRABALHO DA 15ª REGIÃO (ABAS 15),2025,2,5550101160.00,304131,Autogestão,SP
92240605000178,ON MED ASSISTÊNCIA MÉDICA LTDA,2025,2,567230577.00,304212,Medicina de Grupo,RS
42940528000190,UNIMED PARÁ DE MINAS COOPERATIVA DE TRABALHO MÉDICO LTDA.,2025,2,4395600433.00,304344,Cooperativa Médica,MG
22720791000167,UNIMED INCONFIDENTES COOPERATIVA DE TRABALHO MÉDICO LTDA.,2025,2,5913581284.00,304395,Cooperativa Médica,MG
01867792000169,NACIONAL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.,2025,2,822649777.00,304441,Odontologia de Grupo,PE
37436920000167,UNIMED BARRA DO GARÇAS - COOPERATIVA DE TRABALHO MÉDICO,2025,2,5930315710.00,304468,Cooperativa Médica,MT
78738101000151,DENTAL UNI - COOPERATIVA ODONTOLÓGICA,2025,2,2850715175.00,304484,Cooperativa odontológica,PR
17143876000190,AME-ASSISTÊNCIA MÉDICA A EMPRESAS LTDA,2025,2,470824385.00,304531,Medicina de Grupo,MG
75055772000120,UNIMED CURITIBA - SOCIEDADE COOPERATIVA DE MÉDICOS,2025,2,156567893223.00,304701,Cooperativa Médica,PR
45425899000122,UNIMED DE BOTUCATU COOPERATIVA DE TRABALHO MÉDICO,2025,2,12663534381.00,304883,Cooperativa Médica,SP
78420783000150,UNIMED OESTE DO PARANA - COOPERATIVA DE TRABALHO MEDICO,2025,2,4749715619.00,305227,Cooperativa Médica,PR
72120124000111,UNIODONTO RS FEDERACAO DAS UNIODONTOS DO RGS LTDA,2025,2,169605497.00,305421,Cooperativa odontológica,RS
33546979000157,UNIMED REGIONAL SUL GOIAS COOP. DE TRABALHO MÉDICO LTDA,2025,2,4638088845.00,305472,Cooperativa Médica,GO
22666341000133,PRONTOCLINICA E HOSPITAIS SAO LUCAS S/A,2025,2,1369401259.00,305626,Medicina de Grupo,MG
02858169000102,NOSAMED ASSISTÊNCIA MÉDICA LTDA.,2025,2,353810363.00,305928,Medicina de Grupo,SP
72547623000190,SANTA CASA DE MISERICÓRDIA DE TUPÃ,2025,2,424940428.00,306045,Filantropia,SP
81715716000177,UNIMED REGIONAL DE CAMPO MOURÃO COOP TRAB MEDICO,2025,2,7717881022.00,306100,Cooperativa Médica,PR
44663631000166,UNIMED DE RIO CLARO SP COOPERATIVA DE TRABALHO MEDICO,2025,2,9207045287.00,306126,Cooperativa Médica,SP
87300448000109,UNIMED - COOPERATIVA DE SERVIÇOS DE SAÚDE DOS VALES DO TAQUARI E RIO PARDO LTDA.,2025,2,28821756962.00,306398,Cooperativa Médica,RS
00299149000113,ASSOCIAÇÃO DOS FUNCIONÁRIOS DO FISCO DO ESTADO DE GOIÁS,2025,2,2186409064.00,306754,Autogestão,GO
02322043000119,UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO,2025,2,8461490919.00,306762,Cooperativa Médica,SP
17689407000170,UNIMED JUIZ DE FORA COOPERATIVA DE TRABALHO MÉDICO LTDA,2025,2,26355608520.00,306886,Cooperativa Médica,MG
02315431000172,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANCO DO ESTADO DO RIO GRANDE DO SUL,2025,2,12909236395.00,307319,Autogestão,RS
12585261000108,FUNDAÇAO COMPESA DE PREVIDENCIA E ASSISTENCIA - COMPESAPREV,2025,2,6058486434.00,307751,Autogestão,PE
80525652000189,UNIMED VALE DO PIQUIRI-COOPERATIVA DE TRABALHO MÉDICO VALE DO PIQUIRI,2025,2,1783449803.00,308811,Cooperativa Médica,PR
29167970000168,"ASSOCIAÇÃO DOS SERVIDORES MUNICIPAIS, ESTADUAIS E FEDERAIS DO RIO DE JANEIRO",2025,2,563483956.00,309028,Medicina de Grupo,RJ
25810946000144,UNIMED BARBACENA - COOPERATIVA DE TRABALHO MÉDICO LTDA,2025,2,3978770868.00,309087,Cooperativa Médica,MG
31925548000176,GRUPO HOSPITALAR DO RIO DE JANEIRO LTDA,2025,2,101874382749.00,309222,Medicina de Grupo,RJ
67577171000159,UNIMED DE MONTE ALTO - COOPERATIVA DE TRABALHO MÉDICO,2025,2,1517414607.00,309524,Cooperativa Médica,SP
37313475000148,UNIMED PALMAS COOPERATIVA DE TRABALHO MÉDICO,2025,2,6695702804.00,309907,Cooperativa Médica,TO
17146846000137,PESSOAL SAÚDE PLANOS DE ASSISTÊNCIA MÉDICA LTDA,2025,2,1188338981.00,310239,Medicina de Grupo,SP
88645403000139,CIRCULO OPERARIO CAXIENSE,2025,2,13199708667.00,310247,Medicina de Grupo,RS
02752923000125,PROASA SAÚDE,2025,2,9617740255.00,310522,Medicina de Grupo,DF
40223893000159,ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA.,2025,2,665938617.00,310981,Odontologia de Grupo,SP
01371135000126,UNIMED VALE DO URUCUIA - COOPERATIVA DE TRABALHO MEDICO LTDA,2025,2,16878268.00,311057,Cooperativa Médica,MG
36540979000138,UNIMED COSTA VERDE RJ,2025,2,3169748334.00,311146,Cooperativa Médica,RJ
51427540000197,UNIMED DE OURINHOS - COOPERATIVA DE TRABALHO MÉDICO,2025,2,8687965890.00,311294,Cooperativa Médica,SP
00304148000110,FUNDAÇÃO DE SAÚDE ITAIGUAPY,2025,2,4412505792.00,311359,Medicina de Grupo,PR
89870547000151,UNIMED PELOTAS/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2025,2,10251631581.00,311375,Cooperativa Médica,RS
23031479000129,UNIODONTO DE MANAUS - COOPERATIVA ODONTOLÓGICA LTDA.,2025,2,565909474.00,311391,Cooperativa odontológica,AM
87701249000102,UNIMED MISSÕES/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2025,2,5329444896.00,311618,Cooperativa Médica,RS
73936395000102,UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.,2025,2,7150888077.00,311715,Cooperativa Médica,RS
49210966000142,UNIMED REGIONAL DA BAIXA MOGIANA - COOPERATIVA DE TRABALHO MÉDICO,2025,2,17316106071.00,311847,Cooperativa Médica,SP
00262338000111,UNIMED DE ADAMANTINA-COOPERATIVA DE TRABALHO MÉDICO,2025,2,1562434481.00,311944,Cooperativa Médica,SP
04612990000170,UNIMED DE MANAUS COOP. DO TRABALHO MÉDICO LTDA,2025,2,5913747613.00,311961,Cooperativa Médica,AM
73809352000166,FUNDAÇÃO SAÚDE ITAÚ,2025,2,109570603197.00,312126,Autogestão,MG
62476676000103,INTERMEDICI PIRACICABA ASSISTENCIA MEDICA LTDA,2025,2,2046482542.00,312282,Medicina de Grupo,SP
26629238000174,UNIMED ANÁPOLIS COOPERATIVA DE TRABALHO MÉDICO.,2025,2,7010920092.00,312347,Cooperativa Médica,GO
31432792000105,UNIMED DO EST. DO RJ FEDERAÇÃO EST. DAS COOPERATIVAS MÉDICAS,2025,2,230941805040.00,312363,Cooperativa Médica,RJ
30417661000188,UNIMED NORTE FLUMINENSE COOPERATIVA DE TRABALHO MEDICO,2025,2,5317287351.00,312592,Cooperativa Médica,RJ
78339439000130,UNIMED DO ESTADO DO PARANÁ FEDERAÇÃO ESTADUAL DAS COOPERATIVAS MÉDICAS,2025,2,31290788781.00,312720,Cooperativa Médica,PR
03315918000118,UNIMED CAMPO GRANDE MS COOPERATIVA DE TRABALHO MÉDICO,2025,2,41619585423.00,312851,Cooperativa Médica,MS
25064148000110,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,2025,2,2294123361.00,313084,Cooperativa Médica,TO
52657079000121,UNIMED DE BATATAIS - COOPERATIVA DE TRABALHO MÉDICO,2025,2,349755160.00,313149,Cooperativa Médica,SP
87306361000149,UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2025,2,6577053229.00,313211,Cooperativa Médica,RS
69612158000119,UNIMED REGIONAL DE PICOS - COOPERATIVA DE TRABALHO MÉDICO,2025,2,674547191.00,313475,Cooperativa Médica,PI
73162760000179,UNIODONTO DE SÃO JOSÉ DOS CAMPOS COOPERATIVA DE TRABALHO ODONTOLÓGICO,2025,2,1968739654.00,313751,Cooperativa odontológica,SP
02597394000132,UNIMED VALE DO SEPOTUBA - COOPERATIVA DE TRABALHO MÉDICO,2025,2,10562948150.00,314099,Cooperativa Médica,MT
60975174000100,ASSOCIAÇÃO DE BENEFICÊNCIA E FILANTROPIA SÃO CRISTOVÃO,2025,2,34231285264.00,314218,Filantropia,SP
00840048000108,UNIMED DE PIRASSUNUNGA COOPERATIVA DE TRABALHO MÉDICO,2025,2,2138073720.00,314242,Cooperativa Médica,SP
02172353000102,CAIXA ASSISTENCIAL UNIVERSITÁRIA DO RIO GRANDE DO NORTE,2025,2,3579901216.00,314251,Autogestão,RN
44595858000111,UNIODONTO DO BRASIL CENTRAL NACIONAL DAS COOPERATIVAS ODONTÓLOGICAS,2025,2,644708617.00,314315,Cooperativa odontológica,SP
00571628000147,DENTAL PLUS CONVÊNIO ODONTOLÓGICO LTDA.,2025,2,168572964.00,314366,Odontologia de Grupo,SP
66343534000129,UNIMED VIÇOSA - COOPERATIVA DE TRABALHO MÉDICO,2025,2,2153422893.00,314587,Cooperativa Médica,MG
17505793000101,ABERTTA SAÚDE - ASSOCIAÇÃO BENEFICENTE DOS EMPREGADOS DA ARCELORMITTAL NO BRASIL,2025,2,9373982870.00,314668,Autogestão,MG
22263081000155,HOSPITAL CESAR LEITE,2025,2,587478112.00,314706,Filantropia,MG
68204486000113,UNIMED DE DRACENA - COOPERATIVA DE TRABALHO MÉDICO,2025,2,1462025666.00,314781,Cooperativa Médica,SP
82956996000178,FUNDAÇÃO CELESC DE SEGURIDADE SOCIAL - CELOS,2025,2,11234954255.00,315044,Autogestão,SC
82353079000107,PARANA ASSISTENCIA MEDICA LTDA,2025,2,3550142581.00,315265,Medicina de Grupo,PR
62465117000106,FUNDAÇÃO CESP,2025,2,79077137642.00,315478,Autogestão,SP
41905498000119,UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA,2025,2,1693766030.00,315494,Cooperativa Médica,MG
00660903000107,FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG,2025,2,9262769339.00,315567,Autogestão,MG
15215452000168,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANEB,2025,2,1090737962.00,315583,Autogestão,BA
64327059000171,UNIMED CATAGUASES COOPERATIVA DE TRABALHO MÉDICO LTDA,2025,2,2067606231.00,315648,Cooperativa Médica,MG
44803922000102,UNIMED DE PIRACICABA SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS,2025,2,31262220422.00,315729,Cooperativa Médica,SP
44863959000126,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,2025,2,22578881434.00,315796,Cooperativa Médica,SP
41781949000153,UNIMED POÇOS DE CALDAS - SOC. COOP. DE TRAB. E SERVIÇOS MÉDICOS,2025,2,5267224529.00,316148,Cooperativa Médica,MG
41511429000120,UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO,2025,2,1395228615.00,316458,Cooperativa Médica,PI
42465310000121,TELOS - FUNDAÇÃO EMBRATEL DE SEGURIDADE SOCIAL,2025,2,352565857.00,316849,Autogestão,RJ
73395469000140,CAIXA DE ASSISTENCIA A SAUDE DA UNIVERSIDADE,2025,2,6770770187.00,316873,Autogestão,MG
66343559000122,UNIMED TEOFILO OTONI COOPERATIVA DE TRABALHO MÉDICO,2025,2,6891051672.00,316881,Cooperativa Médica,MG
93507895000136,POLIMÉDICA SAÚDE SOCIEDADE SIMPLES LTDA,2025,2,25632688.00,316903,Medicina de Grupo,RS
65442162000125,UNIODONTO DE ARARAQUARA COOPERATIVA ODONTOLÓGICA,2025,2,316287222.00,316997,Cooperativa odontológica,SP
85177194000158,COOPERATIVA DE TRABALHO MÉDICO DO PLANALTO NORTE DE SANTA CATARINA LTDA,2025,2,2817590579.00,317012,Cooperativa Médica,SC
05868278000107,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,2025,2,130114616682.00,317144,Cooperativa Médica,CE
42160192000143,FUNDAÇÃO CHESF DE ASSISTÊNCIA E SEGURIDADE SOCIAL,2025,2,16043525134.00,317233,Autogestão,PE
62635990000191,ASSOCIACAO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DE SAO PAULO,2025,2,16582478174.00,317632,Autogestão,SP
71499792000139,UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA,2025,2,1828045016.00,317896,Cooperativa Médica,MG
26291484000169,UNIMED GUAXUPÉ COOPERATIVA DE TRABALHO MEDICO,2025,2,2654405263.00,318035,Cooperativa Médica,MG
85246916000189,COOPERATIVA DE TRABALHO MEDICO REGIÃO DO PLANALTO SERRANO,2025,2,2172006247.00,318213,Cooperativa Médica,SC
83506030000100,BENEFICENCIA CAMILIANA DO SUL,2025,2,12355474857.00,318299,Filantropia,SP
74521188000150,UNIMED DE SÃO ROQUE - COOPERATIVA DE TRABALHO MÉDICO,2025,2,5429170102.00,318388,Cooperativa Médica,SP
